tick,action,sm_state,pos_x,pos_y
2912,8,SCAN,3150.8,-3420.5
2913,8,SCAN,3151.4,-3420.9
2914,8,SCAN,3151.9,-3421.3
2915,8,SCAN,3152.4,-3421.6
2916,8,SCAN,3152.9,-3421.9
2917,8,SCAN,3153.3,-3422.1
2918,8,SCAN,3153.6,-3422.4
2919,8,SCAN,3153.9,-3422.6
2920,8,SCAN,3154.2,-3422.8
2921,8,SCAN,3154.5,-3423.0
2922,8,SCAN,3154.7,-3423.1
2923,8,SCAN,3154.9,-3423.3
2924,8,SCAN,3155.1,-3423.4
2925,8,SCAN,3155.3,-3423.5
2926,8,SCAN,3155.5,-3423.6
2927,8,SCAN,3155.6,-3423.7
2928,8,SCAN,3155.8,-3423.8
2929,8,SCAN,3155.9,-3423.9
2930,8,SCAN,3156.0,-3424.0
2931,8,SCAN,3156.1,-3424.0
2932,8,SCAN,3156.2,-3424.1
2933,8,SCAN,3156.3,-3424.2
2934,8,SCAN,3156.3,-3424.2
2935,8,SCAN,3156.4,-3424.2
2936,8,SCAN,3156.5,-3424.3
2937,8,SCAN,3156.5,-3424.3
2938,8,SCAN,3156.5,-3424.3
2939,8,SCAN,3156.5,-3424.3
2940,8,SCAN,3156.5,-3424.3
2941,8,SCAN,3156.5,-3424.3
2942,8,SCAN,3156.5,-3424.3
2943,8,SCAN,3156.5,-3424.3
2944,8,SCAN,3156.5,-3424.3
2945,8,SCAN,3156.5,-3424.3
2946,8,SCAN,3156.5,-3424.3
2947,8,SCAN,3156.5,-3424.3
2948,8,SCAN,3156.5,-3424.3
2949,8,SCAN,3156.5,-3424.3
2950,8,SCAN,3156.5,-3424.3
2951,8,SCAN,3156.5,-3424.3
2952,8,SCAN,3156.5,-3424.3
2953,8,SCAN,3156.5,-3424.3
2954,8,SCAN,3156.5,-3424.3
2955,8,SCAN,3156.5,-3424.3
2956,8,SCAN,3156.5,-3424.3
2957,8,SCAN,3156.5,-3424.3
2958,8,SCAN,3156.5,-3424.3
2959,8,SCAN,3156.5,-3424.3
2960,8,SCAN,3156.5,-3424.3
2961,8,SCAN,3156.5,-3424.3
2962,8,SCAN,3156.5,-3424.3
2963,8,SCAN,3156.5,-3424.3
2964,8,SCAN,3156.5,-3424.3
2965,8,SCAN,3156.5,-3424.3
2966,8,SCAN,3156.5,-3424.3
2967,8,SCAN,3156.5,-3424.3
2968,8,SCAN,3156.5,-3424.3
2969,8,SCAN,3156.5,-3424.3
2970,8,SCAN,3156.5,-3424.3
2971,8,SCAN,3156.5,-3424.3
2972,8,SCAN,3156.5,-3424.3
2973,8,SCAN,3156.5,-3424.3
2974,8,SCAN,3156.5,-3424.3
2975,8,SCAN,3156.5,-3424.3
2976,8,SCAN,3156.5,-3424.3
2977,8,SCAN,3156.5,-3424.3
2978,8,SCAN,3156.5,-3424.3
2979,8,SCAN,3156.5,-3424.3
2980,8,SCAN,3156.5,-3424.3
2981,8,SCAN,3156.5,-3424.3
2982,8,SCAN,3156.5,-3424.3
2983,8,SCAN,3156.5,-3424.3
2984,8,SCAN,3156.5,-3424.3
2985,8,SCAN,3156.5,-3424.3
2986,8,SCAN,3156.5,-3424.3
2987,8,SCAN,3156.5,-3424.3
2988,8,SCAN,3156.5,-3424.3
2989,8,SCAN,3156.5,-3424.3
2990,8,SCAN,3156.5,-3424.3
2991,8,SCAN,3156.5,-3424.3
2992,8,SCAN,3156.5,-3424.3
2993,8,SCAN,3156.5,-3424.3
2994,8,SCAN,3156.5,-3424.3
2995,8,SCAN,3156.5,-3424.3
2996,8,SCAN,3156.5,-3424.3
2997,8,SCAN,3156.5,-3424.3
2998,8,SCAN,3156.5,-3424.3
2999,8,SCAN,3156.5,-3424.3
3000,8,SCAN,3156.5,-3424.3
3001,8,SCAN,3156.5,-3424.3
3002,0,TRAVERSE,3156.5,-3424.3
3003,8,TRAVERSE,3156.5,-3424.3
3004,8,TRAVERSE,3156.5,-3424.3
3005,8,TRAVERSE,3156.5,-3424.3
3006,8,TRAVERSE,3156.5,-3424.3
3007,8,TRAVERSE,3156.5,-3424.3
3008,8,TRAVERSE,3156.5,-3424.3
3009,8,TRAVERSE,3156.5,-3424.3
3010,8,TRAVERSE,3156.5,-3424.3
3011,8,TRAVERSE,3156.5,-3424.3
3012,8,TRAVERSE,3156.5,-3424.3
3013,8,TRAVERSE,3156.5,-3424.3
3014,8,TRAVERSE,3156.5,-3424.3
3015,8,TRAVERSE,3156.5,-3424.3
3016,8,TRAVERSE,3156.5,-3424.3
3017,8,TRAVERSE,3156.5,-3424.3
3018,8,TRAVERSE,3156.5,-3424.3
3019,8,TRAVERSE,3156.5,-3424.3
3020,8,TRAVERSE,3156.5,-3424.3
3021,8,TRAVERSE,3156.5,-3424.3
3022,8,TRAVERSE,3156.5,-3424.3
3023,8,TRAVERSE,3156.5,-3424.3
3024,8,TRAVERSE,3156.5,-3424.3
3025,8,TRAVERSE,3156.5,-3424.3
3026,8,TRAVERSE,3156.5,-3424.3
3027,8,TRAVERSE,3156.5,-3424.3
3028,8,TRAVERSE,3156.5,-3424.3
3029,8,TRAVERSE,3156.5,-3424.3
3030,8,TRAVERSE,3156.5,-3424.3
3031,8,TRAVERSE,3156.5,-3424.3
3032,8,TRAVERSE,3156.5,-3424.3
3033,8,TRAVERSE,3156.5,-3424.3
3034,8,TRAVERSE,3156.5,-3424.3
3035,8,TRAVERSE,3156.5,-3424.3
3036,8,TRAVERSE,3156.5,-3424.3
3037,1,TRAVERSE,3156.5,-3424.3
3038,1,TRAVERSE,3156.0,-3424.9
3039,1,TRAVERSE,3155.1,-3426.1
3040,1,TRAVERSE,3153.8,-3427.8
3041,1,TRAVERSE,3152.2,-3430.0
3042,1,TRAVERSE,3150.2,-3432.5
3043,1,TRAVERSE,3147.9,-3435.5
3044,1,TRAVERSE,3145.4,-3438.8
3045,1,TRAVERSE,3142.7,-3442.4
3046,1,TRAVERSE,3139.7,-3446.3
3047,8,TRAVERSE,3136.6,-3450.5
3048,1,TRAVERSE,3133.7,-3454.2
3049,1,TRAVERSE,3130.6,-3458.2
3050,1,TRAVERSE,3127.3,-3462.5
3051,1,TRAVERSE,3123.9,-3466.9
3052,8,TRAVERSE,3120.2,-3471.6
3053,1,TRAVERSE,3116.9,-3475.8
3054,1,TRAVERSE,3113.4,-3480.2
3055,8,TRAVERSE,3109.8,-3484.8
3056,1,TRAVERSE,3106.4,-3489.0
3057,1,TRAVERSE,3102.9,-3493.3
3058,8,TRAVERSE,3099.1,-3497.8
3059,1,TRAVERSE,3095.7,-3501.9
3060,1,TRAVERSE,3092.1,-3506.2
3061,8,TRAVERSE,3088.3,-3510.6
3062,1,TRAVERSE,3084.8,-3514.6
3063,8,TRAVERSE,3081.1,-3518.8
3064,1,TRAVERSE,3077.8,-3522.5
3065,8,TRAVERSE,3074.1,-3526.5
3066,8,TRAVERSE,3070.9,-3530.1
3067,1,TRAVERSE,3067.9,-3533.3
3068,8,TRAVERSE,3064.6,-3536.8
3069,8,TRAVERSE,3061.6,-3539.9
3070,8,TRAVERSE,3058.9,-3542.7
3071,8,TRAVERSE,3056.4,-3545.2
3072,1,TRAVERSE,3054.2,-3547.6
3073,8,TRAVERSE,3051.5,-3550.1
3074,1,TRAVERSE,3049.1,-3552.3
3075,4,TRAVERSE,3046.2,-3554.8
3076,4,TRAVERSE,3043.6,-3557.0
3077,4,TRAVERSE,3041.2,-3559.0
3078,4,TRAVERSE,3039.1,-3560.8
3079,4,TRAVERSE,3037.1,-3562.5
3080,4,TRAVERSE,3035.4,-3564.0
3081,4,TRAVERSE,3033.8,-3565.3
3082,4,TRAVERSE,3032.3,-3566.6
3083,1,TRAVERSE,3031.0,-3567.7
3084,1,TRAVERSE,3029.3,-3569.3
3085,1,TRAVERSE,3027.3,-3571.3
3086,4,TRAVERSE,3024.9,-3573.8
3087,1,TRAVERSE,3022.7,-3576.0
3088,4,TRAVERSE,3020.3,-3578.6
3089,4,TRAVERSE,3018.1,-3581.0
3090,4,TRAVERSE,3016.1,-3583.1
3091,4,TRAVERSE,3014.3,-3585.1
3092,4,TRAVERSE,3012.6,-3586.8
3093,4,TRAVERSE,3011.2,-3588.4
3094,4,TRAVERSE,3009.8,-3589.9
3095,4,TRAVERSE,3008.6,-3591.2
3096,4,TRAVERSE,3007.5,-3592.4
3097,4,TRAVERSE,3006.5,-3593.4
3098,4,TRAVERSE,3005.6,-3594.4
3099,1,TRAVERSE,3004.7,-3595.3
3100,1,TRAVERSE,3003.9,-3596.9
3101,1,TRAVERSE,3003.0,-3599.1
3102,1,TRAVERSE,3002.0,-3601.8
3103,1,TRAVERSE,3001.0,-3605.1
3104,1,TRAVERSE,3000.0,-3608.8
3105,1,TRAVERSE,2999.0,-3613.0
3106,1,TRAVERSE,2997.9,-3617.5
3107,4,TRAVERSE,2996.8,-3622.4
3108,1,TRAVERSE,2995.8,-3626.9
3109,1,TRAVERSE,2994.8,-3631.7
3110,1,TRAVERSE,2993.8,-3636.8
3111,1,TRAVERSE,2992.8,-3642.2
3112,1,TRAVERSE,2991.8,-3647.9
3113,1,TRAVERSE,2990.8,-3653.8
3114,1,TRAVERSE,2989.7,-3659.9
3115,1,TRAVERSE,2988.7,-3666.3
3116,4,TRAVERSE,2987.7,-3672.8
3117,1,TRAVERSE,2986.7,-3678.7
3118,1,TRAVERSE,2985.8,-3684.8
3119,1,TRAVERSE,2984.9,-3691.1
3120,1,TRAVERSE,2984.0,-3697.7
3121,1,TRAVERSE,2983.1,-3704.3
3122,1,TRAVERSE,2982.2,-3711.2
3123,4,TRAVERSE,2981.3,-3718.2
3124,1,TRAVERSE,2980.6,-3724.5
3125,1,TRAVERSE,2979.8,-3731.0
3126,1,TRAVERSE,2979.0,-3737.7
3127,1,TRAVERSE,2978.3,-3744.5
3128,4,TRAVERSE,2977.6,-3751.5
3129,1,TRAVERSE,2976.9,-3757.8
3130,1,TRAVERSE,2976.3,-3764.3
3131,1,TRAVERSE,2975.7,-3770.9
3132,1,TRAVERSE,2975.2,-3777.8
3133,4,TRAVERSE,2974.6,-3784.7
3134,1,TRAVERSE,2974.1,-3791.1
3135,1,TRAVERSE,2973.7,-3797.6
3136,1,TRAVERSE,2973.3,-3804.2
3137,4,TRAVERSE,2972.9,-3811.1
3138,1,TRAVERSE,2972.6,-3817.3
3139,1,TRAVERSE,2972.3,-3823.7
3140,4,TRAVERSE,2972.0,-3830.2
3141,1,TRAVERSE,2971.8,-3836.2
3142,1,TRAVERSE,2971.7,-3842.4
3143,4,TRAVERSE,2971.6,-3848.7
3144,1,TRAVERSE,2971.5,-3854.5
3145,4,TRAVERSE,2971.5,-3860.5
3146,1,TRAVERSE,2971.4,-3866.0
3147,1,TRAVERSE,2971.5,-3871.7
3148,4,TRAVERSE,2971.7,-3877.7
3149,1,TRAVERSE,2971.8,-3883.1
3150,4,TRAVERSE,2972.1,-3888.7
3151,1,TRAVERSE,2972.3,-3893.9
3152,4,TRAVERSE,2972.7,-3899.3
3153,4,TRAVERSE,2973.0,-3904.2
3154,1,TRAVERSE,2973.2,-3908.7
3155,4,TRAVERSE,2973.7,-3913.5
3156,4,TRAVERSE,2974.1,-3917.8
3157,1,TRAVERSE,2974.5,-3921.7
3158,4,TRAVERSE,2975.0,-3926.1
3159,4,TRAVERSE,2975.5,-3930.0
3160,4,TRAVERSE,2976.0,-3933.5
3161,4,TRAVERSE,2976.4,-3936.7
3162,4,TRAVERSE,2976.8,-3939.6
3163,4,TRAVERSE,2977.1,-3942.3
3164,1,TRAVERSE,2977.4,-3944.7
3165,1,TRAVERSE,2978.1,-3947.5
3166,1,TRAVERSE,2979.1,-3950.8
3167,1,TRAVERSE,2980.4,-3954.4
3168,1,TRAVERSE,2981.9,-3958.4
3169,1,TRAVERSE,2983.7,-3962.7
3170,1,TRAVERSE,2985.7,-3967.2
3171,8,SCAN,2987.9,-3972.0
3172,8,SCAN,2989.9,-3976.4
3173,8,SCAN,2991.7,-3980.3
3174,8,SCAN,2993.3,-3983.9
3175,8,SCAN,2994.8,-3987.1
3176,8,SCAN,2996.2,-3990.1
3177,8,SCAN,2997.4,-3992.8
3178,8,SCAN,2998.5,-3995.2
3179,8,SCAN,2999.5,-3997.4
3180,8,SCAN,3000.4,-3999.3
3181,8,SCAN,3001.2,-3999.9
3182,8,SCAN,3001.7,-3999.9
3183,8,SCAN,3002.1,-3999.9
3184,8,SCAN,3002.5,-3999.9
3185,8,SCAN,3002.8,-3999.9
3186,8,SCAN,3003.1,-3999.9
3187,8,SCAN,3003.4,-3999.9
3188,8,SCAN,3003.7,-3999.9
3189,8,SCAN,3003.9,-3999.9
3190,8,SCAN,3004.1,-3999.9
3191,8,SCAN,3004.3,-3999.9
3192,8,SCAN,3004.5,-3999.9
3193,8,SCAN,3004.7,-3999.9
3194,8,SCAN,3004.8,-3999.9
3195,8,SCAN,3004.9,-3999.9
3196,8,SCAN,3005.1,-3999.9
3197,8,SCAN,3005.2,-3999.9
3198,8,SCAN,3005.3,-3999.9
3199,8,SCAN,3005.4,-3999.9
3200,8,SCAN,3005.4,-3999.9
3201,8,SCAN,3005.5,-3999.9
3202,8,SCAN,3005.6,-3999.9
3203,8,SCAN,3005.6,-3999.9
3204,8,SCAN,3005.6,-3999.9
3205,8,SCAN,3005.6,-3999.9
3206,8,SCAN,3005.6,-3999.9
3207,8,SCAN,3005.6,-3999.9
3208,8,SCAN,3005.6,-3999.9
3209,8,SCAN,3005.6,-3999.9
3210,8,SCAN,3005.6,-3999.9
3211,8,SCAN,3005.6,-3999.9
3212,8,SCAN,3005.6,-3999.9
3213,8,SCAN,3005.6,-3999.9
3214,8,SCAN,3005.6,-3999.9
3215,8,SCAN,3005.6,-3999.9
3216,8,SCAN,3005.6,-3999.9
3217,8,SCAN,3005.6,-3999.9
3218,8,SCAN,3005.6,-3999.9
3219,8,SCAN,3005.6,-3999.9
3220,8,SCAN,3005.6,-3999.9
3221,8,SCAN,3005.6,-3999.9
3222,8,SCAN,3005.6,-3999.9
3223,8,SCAN,3005.6,-3999.9
3224,8,SCAN,3005.6,-3999.9
3225,8,SCAN,3005.6,-3999.9
3226,8,SCAN,3005.6,-3999.9
3227,8,SCAN,3005.6,-3999.9
3228,8,SCAN,3005.6,-3999.9
3229,8,SCAN,3005.6,-3999.9
3230,8,SCAN,3005.6,-3999.9
3231,8,SCAN,3005.6,-3999.9
3232,8,SCAN,3005.6,-3999.9
3233,8,SCAN,3005.6,-3999.9
3234,8,SCAN,3005.6,-3999.9
3235,8,SCAN,3005.6,-3999.9
3236,8,SCAN,3005.6,-3999.9
3237,8,SCAN,3005.6,-3999.9
3238,8,SCAN,3005.6,-3999.9
3239,8,SCAN,3005.6,-3999.9
3240,8,SCAN,3005.6,-3999.9
3241,8,SCAN,3005.6,-3999.9
3242,8,SCAN,3005.6,-3999.9
3243,8,SCAN,3005.6,-3999.9
3244,8,SCAN,3005.6,-3999.9
3245,8,SCAN,3005.6,-3999.9
3246,8,SCAN,3005.6,-3999.9
3247,8,SCAN,3005.6,-3999.9
3248,8,SCAN,3005.6,-3999.9
3249,8,SCAN,3005.6,-3999.9
3250,8,SCAN,3005.6,-3999.9
3251,8,SCAN,3005.6,-3999.9
3252,8,SCAN,3005.6,-3999.9
3253,8,SCAN,3005.6,-3999.9
3254,8,SCAN,3005.6,-3999.9
3255,8,SCAN,3005.6,-3999.9
3256,8,SCAN,3005.6,-3999.9
3257,8,SCAN,3005.6,-3999.9
3258,8,SCAN,3005.6,-3999.9
3259,8,SCAN,3005.6,-3999.9
3260,8,SCAN,3005.6,-3999.9
3261,8,SCAN,3005.6,-3999.9
3262,8,SCAN,3005.6,-3999.9
3263,8,SCAN,3005.6,-3999.9
3264,8,SCAN,3005.6,-3999.9
3265,8,SCAN,3005.6,-3999.9
3266,8,SCAN,3005.6,-3999.9
3267,8,SCAN,3005.6,-3999.9
3268,8,SCAN,3005.6,-3999.9
3269,8,SCAN,3005.6,-3999.9
3270,8,SCAN,3005.6,-3999.9
3271,8,SCAN,3005.6,-3999.9
3272,8,SCAN,3005.6,-3999.9
3273,8,SCAN,3005.6,-3999.9
3274,8,SCAN,3005.6,-3999.9
3275,8,SCAN,3005.6,-3999.9
3276,0,TRAVERSE,3005.6,-3999.9
3277,40,TRAVERSE,3005.6,-3999.9
3278,8,TRAVERSE,3005.6,-3999.9
3279,8,TRAVERSE,3005.6,-3999.9
3280,8,TRAVERSE,3005.6,-3999.9
3281,8,TRAVERSE,3005.6,-3999.9
3282,8,TRAVERSE,3005.6,-3999.9
3283,8,TRAVERSE,3005.6,-3999.9
3284,8,TRAVERSE,3005.6,-3999.9
3285,1,TRAVERSE,3005.6,-3999.9
3286,1,TRAVERSE,3005.8,-4000.0
3287,1,TRAVERSE,3006.0,-4000.0
3288,1,TRAVERSE,3006.3,-4000.0
3289,1,TRAVERSE,3006.8,-4000.0
3290,1,TRAVERSE,3007.3,-4000.0
3291,1,TRAVERSE,3007.8,-4000.0
3292,8,TRAVERSE,3008.5,-4000.0
3293,1,TRAVERSE,3009.0,-4000.0
3294,1,TRAVERSE,3009.7,-4000.0
3295,8,TRAVERSE,3010.3,-4000.0
3296,1,TRAVERSE,3010.9,-4000.0
3297,8,COMBAT,3011.5,-4000.0
3298,8,COMBAT,3012.0,-4000.0
3299,8,COMBAT,3012.5,-4000.0
3300,8,COMBAT,3012.9,-4000.0
3301,16,COMBAT,3013.3,-4000.0
3302,16,COMBAT,3013.7,-4000.0
3303,16,COMBAT,3014.0,-4000.0
3304,16,COMBAT,3014.3,-4000.0
3305,16,COMBAT,3014.6,-4000.0
3306,16,COMBAT,3014.8,-4000.0
3307,16,COMBAT,3015.1,-4000.0
3308,16,COMBAT,3015.3,-4000.0
3309,16,COMBAT,3015.4,-4000.0
3310,16,COMBAT,3015.6,-4000.0
3311,16,COMBAT,3015.8,-4000.0
3312,16,COMBAT,3015.9,-4000.0
3313,16,COMBAT,3016.0,-4000.0
3314,16,COMBAT,3016.1,-4000.0
3315,16,COMBAT,3016.2,-4000.0
3316,16,COMBAT,3016.3,-4000.0
3317,16,COMBAT,3016.4,-4000.0
3318,16,COMBAT,3016.5,-4000.0
3319,16,COMBAT,3016.5,-4000.0
3320,16,COMBAT,3016.6,-4000.0
3321,16,COMBAT,3016.6,-4000.0
3322,16,COMBAT,3016.6,-4000.0
3323,16,COMBAT,3016.6,-4000.0
3324,16,COMBAT,3016.6,-4000.0
3325,16,COMBAT,3016.6,-4000.0
3326,16,COMBAT,3016.6,-4000.0
3327,16,COMBAT,3016.6,-4000.0
3328,16,COMBAT,3016.6,-4000.0
3329,8,COMBAT,3016.6,-4000.0
3330,16,COMBAT,3016.6,-4000.0
3331,16,COMBAT,3016.6,-4000.0
3332,16,COMBAT,3016.6,-4000.0
3333,16,COMBAT,3016.6,-4000.0
3334,16,COMBAT,3016.6,-4000.0
3335,16,COMBAT,3016.6,-4000.0
3336,16,COMBAT,3016.6,-4000.0
3337,16,COMBAT,3016.6,-4000.0
3338,16,COMBAT,3016.6,-4000.0
3339,16,COMBAT,3016.6,-4000.0
3340,16,COMBAT,3016.6,-4000.0
3341,16,COMBAT,3016.6,-4000.0
3342,16,COMBAT,3016.6,-4000.0
3343,16,COMBAT,3016.6,-4000.0
3344,16,COMBAT,3016.6,-4000.0
3345,16,COMBAT,3016.6,-4000.0
3346,16,COMBAT,3016.6,-4000.0
3347,16,COMBAT,3016.6,-4000.0
3348,16,COMBAT,3016.6,-4000.0
3349,16,COMBAT,3016.6,-4000.0
3350,16,COMBAT,3016.6,-4000.0
3351,16,COMBAT,3016.6,-4000.0
3352,16,COMBAT,3016.6,-4000.0
3353,16,COMBAT,3016.6,-4000.0
3354,16,COMBAT,3016.6,-4000.0
3355,16,COMBAT,3016.6,-4000.0
3356,16,COMBAT,3016.6,-4000.0
3357,16,COMBAT,3016.6,-4000.0
3358,16,COMBAT,3016.6,-4000.0
3359,16,COMBAT,3016.6,-4000.0
3360,16,COMBAT,3016.6,-4000.0
3361,16,COMBAT,3016.6,-4000.0
3362,16,COMBAT,3016.6,-4000.0
3363,16,COMBAT,3016.6,-4000.0
3364,16,COMBAT,3016.6,-4000.0
3365,16,COMBAT,3016.6,-4000.0
3366,16,COMBAT,3016.6,-4000.0
3367,16,COMBAT,3016.6,-4000.0
3368,16,COMBAT,3016.6,-4000.0
3369,16,COMBAT,3016.6,-4000.0
3370,16,COMBAT,3016.6,-4000.0
3371,16,COMBAT,3016.6,-4000.0
3372,16,COMBAT,3016.6,-4000.0
3373,16,COMBAT,3016.6,-4000.0
3374,16,COMBAT,3016.6,-4000.0
3375,16,COMBAT,3016.6,-4000.0
3376,16,COMBAT,3016.6,-4000.0
3377,16,COMBAT,3016.6,-4000.0
3378,16,COMBAT,3016.6,-4000.0
3379,16,COMBAT,3016.6,-4000.0
3380,16,COMBAT,3016.6,-4000.0
3381,16,COMBAT,3016.6,-4000.0
3382,16,COMBAT,3016.6,-4000.0
3383,16,COMBAT,3016.6,-4000.0
3384,16,COMBAT,3016.6,-4000.0
3385,16,COMBAT,3016.6,-4000.0
3386,16,COMBAT,3016.6,-4000.0
3387,16,COMBAT,3016.6,-4000.0
3388,16,COMBAT,3016.6,-4000.0
3389,16,COMBAT,3016.6,-4000.0
3390,16,COMBAT,3016.6,-4000.0
3391,16,COMBAT,3016.6,-4000.0
3392,16,COMBAT,3016.6,-4000.0
3393,16,COMBAT,3016.6,-4000.0
3394,16,COMBAT,3016.6,-4000.0
3395,33,COMBAT,3016.6,-4000.0
3396,1,COMBAT,3016.6,-4000.8
3397,1,COMBAT,3016.5,-4002.2
3398,1,COMBAT,3016.4,-4004.4
3399,1,COMBAT,3016.3,-4007.1
3400,1,COMBAT,3016.2,-4010.3
3401,1,COMBAT,3016.0,-4014.0
3402,1,COMBAT,3015.8,-4018.2
3403,1,COMBAT,3015.6,-4022.7
3404,1,COMBAT,3015.4,-4027.6
3405,1,COMBAT,3015.2,-4032.8
3406,1,COMBAT,3015.0,-4038.3
3407,1,COMBAT,3014.7,-4044.1
3408,1,COMBAT,3014.5,-4050.1
3409,1,COMBAT,3014.2,-4056.3
3410,1,COMBAT,3014.0,-4062.8
3411,1,COMBAT,3013.7,-4069.4
3412,1,COMBAT,3013.4,-4076.1
3413,1,COMBAT,3013.1,-4083.0
3414,1,COMBAT,3012.8,-4090.1
3415,1,COMBAT,3012.5,-4097.2
3416,1,COMBAT,3012.2,-4104.5
3417,1,COMBAT,3011.9,-4111.9
3418,1,COMBAT,3011.6,-4119.3
3419,1,COMBAT,3011.3,-4126.9
3420,1,COMBAT,3010.9,-4134.5
3421,1,COMBAT,3010.6,-4142.2
3422,1,COMBAT,3010.3,-4149.9
3423,1,COMBAT,3009.9,-4157.7
3424,1,COMBAT,3009.6,-4165.6
3425,1,COMBAT,3009.3,-4173.5
3426,1,COMBAT,3008.9,-4181.4
3427,1,COMBAT,3008.6,-4189.4
3428,1,COMBAT,3008.3,-4197.4
3429,1,TRAVERSE,3007.9,-4205.4
3430,1,TRAVERSE,3007.6,-4213.5
3431,1,TRAVERSE,3007.3,-4221.5
3432,1,TRAVERSE,3006.9,-4229.7
3433,1,TRAVERSE,3006.6,-4237.8
3434,1,TRAVERSE,3006.2,-4245.9
3435,1,TRAVERSE,3005.9,-4254.1
3436,1,TRAVERSE,3005.5,-4262.3
3437,1,TRAVERSE,3005.2,-4270.5
3438,1,TRAVERSE,3004.8,-4278.7
3439,1,TRAVERSE,3004.5,-4286.9
3440,1,TRAVERSE,3004.1,-4295.1
3441,1,TRAVERSE,3003.8,-4303.3
3442,1,TRAVERSE,3003.5,-4311.6
3443,1,TRAVERSE,3003.1,-4319.8
3444,1,TRAVERSE,3002.8,-4328.1
3445,1,TRAVERSE,3002.4,-4336.4
3446,1,TRAVERSE,3002.1,-4344.6
3447,1,TRAVERSE,3001.7,-4352.9
3448,1,TRAVERSE,3001.4,-4361.2
3449,1,TRAVERSE,3001.0,-4369.5
3450,1,TRAVERSE,3000.7,-4377.8
3451,1,TRAVERSE,3000.3,-4386.1
3452,1,TRAVERSE,3000.0,-4394.4
3453,1,TRAVERSE,2999.6,-4402.7
3454,1,TRAVERSE,2999.3,-4411.0
3455,1,TRAVERSE,2998.9,-4419.3
3456,1,TRAVERSE,2998.6,-4427.6
3457,1,TRAVERSE,2998.2,-4435.9
3458,4,TRAVERSE,2997.9,-4444.2
3459,1,TRAVERSE,2997.5,-4451.7
3460,4,TRAVERSE,2997.2,-4459.3
3461,4,TRAVERSE,2997.0,-4466.2
3462,4,TRAVERSE,2996.7,-4472.5
3463,4,TRAVERSE,2996.5,-4478.1
3464,1,TRAVERSE,2996.3,-4483.2
3465,1,TRAVERSE,2996.2,-4488.7
3466,1,TRAVERSE,2996.2,-4494.4
3467,1,TRAVERSE,2996.3,-4500.3
3468,1,TRAVERSE,2996.5,-4506.5
3469,1,TRAVERSE,2996.7,-4512.8
3470,1,TRAVERSE,2997.0,-4519.3
3471,1,TRAVERSE,2997.3,-4526.0
3472,1,TRAVERSE,2997.8,-4532.9
3473,1,TRAVERSE,2998.2,-4539.9
3474,1,TRAVERSE,2998.7,-4547.0
3475,4,TRAVERSE,2999.3,-4554.2
3476,8,TRAVERSE,2999.7,-4560.7
3477,8,TRAVERSE,3000.2,-4566.7
3478,8,TRAVERSE,3000.6,-4572.0
3479,1,TRAVERSE,3001.0,-4576.9
3480,1,TRAVERSE,3001.3,-4582.1
3481,1,TRAVERSE,3001.7,-4587.6
3482,1,TRAVERSE,3002.1,-4593.3
3483,1,TRAVERSE,3002.4,-4599.3
3484,1,TRAVERSE,3002.8,-4605.5
3485,1,TRAVERSE,3003.2,-4611.9
3486,1,TRAVERSE,3003.6,-4615.8
3487,1,TRAVERSE,3003.8,-4616.0
3488,1,TRAVERSE,3003.9,-4616.0
3489,1,TRAVERSE,3004.1,-4616.0
3490,33,TRAVERSE,3004.3,-4616.0
3491,1,TRAVERSE,3004.4,-4616.0
3492,1,TRAVERSE,3004.7,-4616.0
3493,1,TRAVERSE,3004.9,-4616.0
3494,1,TRAVERSE,3005.1,-4616.0
3495,1,TRAVERSE,3005.4,-4616.0
3496,1,TRAVERSE,3005.6,-4616.0
3497,1,TRAVERSE,3005.9,-4616.0
3498,1,TRAVERSE,3006.1,-4616.0
3499,1,TRAVERSE,3006.4,-4616.0
3500,1,TRAVERSE,3006.7,-4616.0
3501,1,TRAVERSE,3006.9,-4616.0
3502,1,TRAVERSE,3007.2,-4616.0
3503,1,TRAVERSE,3007.5,-4616.0
3504,1,TRAVERSE,3007.8,-4616.0
3505,1,TRAVERSE,3008.1,-4616.0
3506,1,TRAVERSE,3008.4,-4616.0
3507,1,TRAVERSE,3008.6,-4616.0
3508,1,TRAVERSE,3008.9,-4616.0
3509,1,RECOVER,3009.2,-4616.0
3510,1,RECOVER,3009.5,-4616.0
3511,1,RECOVER,3009.8,-4616.0
3512,1,RECOVER,3010.1,-4616.0
3513,1,RECOVER,3010.4,-4616.0
3514,1,RECOVER,3010.7,-4616.0
3515,1,RECOVER,3011.0,-4616.0
3516,1,RECOVER,3011.3,-4616.0
3517,1,RECOVER,3011.6,-4616.0
3518,1,RECOVER,3011.9,-4616.0
3519,1,RECOVER,3012.2,-4616.8
3520,1,RECOVER,3012.6,-4618.2
3521,4,RECOVER,3012.9,-4620.4
3522,4,RECOVER,3013.2,-4622.3
3523,1,RECOVER,3013.4,-4624.0
3524,1,RECOVER,3013.8,-4626.4
3525,1,RECOVER,3014.2,-4629.3
3526,1,RECOVER,3014.6,-4632.7
3527,1,RECOVER,3015.1,-4636.6
3528,4,RECOVER,3015.6,-4640.9
3529,1,RECOVER,3016.1,-4644.8
3530,1,RECOVER,3016.6,-4649.1
